"","sci_name_out","(Intercept)","year","milieu_catopenland","milieu_catothers","milieu_caturban","tempsrping","precspring","shannon","drymatter","year:d_impervious","year:d_treedensity","year:eulandsystem_forest_lowmedium","year:eulandsystem_forest_high","year:d_agri","year:eulandsystem_farmland_low","year:eulandsystem_farmland_medium","year:eulandsystem_farmland_high","year:d_tempsrping","year:d_tempsrpingvar","year:d_precspring","year:d_shannon","year:protectedarea_perc","dev_exp","n_obs","PLS"
"872","Cecropis daurica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,"19"
"873","Cecropis daurica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,"21"
"874","Cecropis daurica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"24"
"875","Cecropis daurica",-1.57662169297168,NA,NA,NA,-0.851697104824823,0.300332929974906,-0.325886825410303,0.203008933282413,0.1255867005666,NA,NA,NA,NA,0.025325727399837,NA,NA,-0.0894710597258225,NA,0.0906545164146094,NA,NA,-0.121240253595252,0.280839797813174,4779,"europe"
"876","Certhia brachydactyla",NA,NA,NA,NA,-0.933070604199254,NA,NA,NA,-0.42291019034965,-0.0873028377887449,NA,NA,0.0476064283526613,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103855722186786,2222,"3"
"877","Certhia brachydactyla",NA,0.524751480804081,-0.615461322890664,NA,NA,-0.605466388048441,NA,NA,0.45368206321167,NA,NA,NA,0.596565812856446,NA,NA,NA,NA,-0.0352111754444447,-0.194713786916459,-0.0878408124028667,NA,NA,0.264191950084182,1380,"4"
"878","Certhia brachydactyla",-1.73034227432197,NA,NA,-1.45743468773026,0.416885678515719,0.703267197870304,NA,NA,NA,NA,NA,-0.0862067842907628,NA,-0.142229017766057,NA,NA,NA,NA,NA,NA,NA,NA,0.183963389926656,5859,"5"
"879","Certhia brachydactyla",NA,0.290219802627903,NA,NA,NA,NA,NA,NA,NA,NA,-0.0713975473603557,-0.0579249159004763,0.038095902503628,-0.146211949403202,0.0454335088490397,0.0417667375697564,NA,NA,NA,NA,NA,0.21707130207818,0.339865000133683,2717,"6"
"880","Certhia brachydactyla",1.79189341319973,NA,-0.651497960939913,-0.711340234718582,NA,NA,0.626896034660886,0.143608074182376,0.404134480791509,-0.0391388869101174,NA,-0.0507076365270905,NA,-0.0220258795927782,NA,NA,NA,NA,NA,NA,0.0427483475674055,NA,0.125006595336084,6093,"7"
"881","Certhia brachydactyla",NA,NA,-0.406830394253867,NA,NA,NA,NA,NA,0.316984980710959,NA,-0.0623418404224522,NA,NA,NA,NA,0.0508296446837592,NA,NA,NA,NA,NA,0.0496552304485199,0.250689409727718,4550,"9"
"882","Certhia brachydactyla",3.42890822560228,0.274518996094607,-0.58402872927122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.487382744886577,NA,NA,NA,0.423353802752899,NA,NA,0.0766167519946521,0.542779008945301,2799,"10"
"883","Certhia brachydactyla",1.52047531121606,0.139097945432758,NA,-1.39570958056462,NA,NA,NA,0.234317335266304,NA,-0.0381822730316582,NA,-0.0713305248183072,-0.0532703456861914,NA,NA,0.0807889494469671,0.0824414128038878,0.103682741212382,NA,0.0804597364847712,NA,NA,0.165552754597737,4124,"11"
"884","Certhia brachydactyla",NA,0.0974071786310531,-0.285486919958416,-1.0117735048184,-0.495261752029094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0455753012532297,NA,NA,0.0995544755784287,4924,"12"
"885","Certhia brachydactyla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618,"16"
"886","Certhia brachydactyla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,"17"
"887","Certhia brachydactyla",-0.987388828761145,0.0549669058806119,NA,0.693748402509444,0.344896266358604,0.240923321294806,0.224207419939958,0.203780873303163,0.296383689061906,-0.0279530418095308,NA,NA,-0.054401315622356,NA,0.0370178860883889,NA,NA,NA,NA,NA,NA,-0.0593205405221744,0.192762637623053,5322,"18"
"888","Certhia brachydactyla",NA,0.0919323475523298,NA,NA,NA,NA,NA,0.199724061176412,-0.469038414113067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21031469413191,3066,"19"
"889","Certhia brachydactyla",NA,NA,-0.540749219295774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.243541077053899,NA,NA,NA,0.312751480376848,2335,"21"
"890","Certhia brachydactyla",NA,0.207412464382664,-0.638548269467282,NA,-0.657411830185627,0.541345164631697,NA,NA,NA,NA,NA,NA,-0.0597829075099665,NA,NA,0.063836946797489,NA,-0.110621265434864,NA,NA,NA,NA,0.233411702005881,4516,"23"
"891","Certhia brachydactyla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,"24"
"892","Certhia brachydactyla",1.20238890045016,0.108122056657644,-0.328552043806285,-0.335133685344269,-0.0563629735183698,0.327523782301723,0.0798668408418265,0.015742367648938,0.119796381668693,-0.0293590544999484,-0.0179679437715926,-0.0326921942850718,-0.0285192991605605,NA,NA,-0.0234994861224832,-0.0414856168878504,NA,0.0247051341575296,NA,0.0176542039572178,NA,0.245421711640253,51297,"europe"
"893","Certhia familiaris",-1.1053886834246,NA,NA,NA,NA,NA,NA,0.093694679568179,0.381961959078997,NA,-0.10078286565425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0486609178553777,0.0165645802433116,10607,"1"
"894","Certhia familiaris",NA,NA,-0.394265953825669,NA,NA,NA,-2.00493867828843,-0.220690425110182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.112980932170528,0.100218419105136,1512,"2"
"895","Certhia familiaris",77.8772171419089,NA,NA,NA,-1.29003785578699,-4.70315670011545,-2.0745706063856,NA,NA,NA,NA,-0.179847852387371,-0.198422498491397,NA,NA,NA,NA,0.356097188406254,NA,NA,-0.151468582288563,NA,0.150647559611116,1244,"3"
"896","Certhia familiaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"4"
"897","Certhia familiaris",NA,NA,-0.454787272296142,NA,NA,NA,NA,NA,0.339976876655008,NA,NA,NA,NA,NA,NA,NA,-0.0896337635131093,NA,-0.118623517488542,NA,0.0903565168635513,NA,0.142400058301622,6714,"5"
"898","Certhia familiaris",NA,0.213711383966842,-0.538480851062598,-0.677295601069675,-0.672645250591859,-1.09655656449706,NA,0.106682139789566,NA,NA,NA,NA,NA,NA,-0.130812987050298,-0.1364968191896,-0.131494508690349,-0.07857510702086,NA,NA,NA,NA,0.0330440219359348,14892,"6"
"899","Certhia familiaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413,"7"
"900","Certhia familiaris",1.12820461772582,NA,-0.614924103413021,-0.567987928931722,-0.934995344085533,NA,0.86233231173066,NA,NA,0.195362233767748,0.0834021202613351,NA,NA,NA,0.0594993318705928,0.0598657898923554,NA,NA,NA,-0.0881870280680935,NA,NA,0.194711147386351,4313,"9"
"901","Certhia familiaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,"10"
"902","Certhia familiaris",NA,NA,-0.566693064086102,-1.7978575611391,NA,NA,NA,NA,NA,NA,-0.134412494854634,-0.191376956968342,-0.123932282912884,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132031247962834,1640,"11"
"903","Certhia familiaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468,"12"
"904","Certhia familiaris",NA,NA,-0.635405837597002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0497655739118616,NA,NA,NA,NA,NA,NA,0.0790745071610892,2447,"13"
"905","Certhia familiaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"14"
"906","Certhia familiaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,"15"
"907","Certhia familiaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418,"16"
"908","Certhia familiaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104052689360476,828,"17"
"909","Certhia familiaris",-0.983088807164142,0.102307854801695,-0.473515037404278,NA,-0.560910711858546,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033799881532947,0.0422121233615954,0.045892342116166,NA,NA,-0.0274018288033009,NA,NA,0.253236275024345,5049,"18"
"910","Certhia familiaris",NA,0.223359237475104,-0.562625906018839,NA,-0.596134475055634,-0.633227422580831,NA,NA,0.344670557775574,NA,NA,NA,NA,-0.149829294273068,0.0876692962663566,0.139344103665164,0.0963116299951521,NA,-0.16158946867898,NA,NA,NA,0.194523218545821,3419,"19"
"911","Certhia familiaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,"21"
"912","Certhia familiaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,"22"
"913","Certhia familiaris",-5.84477657819646,NA,-0.925407233606024,NA,-0.780714594792935,-1.11057894153409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236321593130007,3469,"23"
"914","Certhia familiaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"25"
"915","Certhia familiaris",-0.550005755534596,0.0620046959039339,-0.497526876659505,-0.28955382578708,-0.743083591320997,-0.177315518609553,NA,-0.0418275394579284,-0.028604538538314,NA,0.0261174795275972,NA,NA,NA,NA,NA,NA,NA,-0.0348195734315394,-0.0444974253162611,NA,NA,0.376173780352608,63227,"europe"
"916","Cettia cetti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,"1"
"917","Cettia cetti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,"3"
"918","Cettia cetti",NA,NA,0.868503506666009,NA,1.15447591179039,NA,NA,NA,NA,NA,-0.0937123622090967,NA,NA,-0.0997015485610773,0.0711686244864699,0.142055369128944,0.16695640229531,NA,0.0752382830058713,0.0757914877871753,-0.0719452161549641,NA,0.316348083364886,1766,"4"
"919","Cettia cetti",-5.36844750697222,2.09418470133917,NA,NA,NA,NA,NA,0.342574513066261,NA,-0.0536692292276982,NA,NA,0.574586393261078,-0.177621632308136,NA,NA,-0.330405284448145,-0.589994545119184,1.83622084729271,NA,0.115286630151147,-0.174149198109682,0.361750148400116,2439,"6"
"920","Cettia cetti",NA,NA,NA,NA,0.797971621598562,NA,-1.18061953220606,0.15569717985486,NA,NA,NA,-0.0515323499918853,NA,NA,NA,NA,NA,NA,0.0527264193380365,NA,0.0471459974827321,NA,0.10291410070268,5289,"7"
"921","Cettia cetti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,"10"
"922","Cettia cetti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"11"
"923","Cettia cetti",-2.60191745780074,-0.340065283155681,0.435242425908258,NA,NA,0.887173803558848,NA,-0.226999211153603,NA,NA,NA,NA,NA,0.06805230803756,NA,0.0999896706924944,NA,NA,NA,0.119520078185374,NA,NA,0.391967740862572,2908,"12"
"924","Cettia cetti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"16"
"925","Cettia cetti",-2.64200725186174,NA,1.01171969679093,3.2193284956831,NA,NA,NA,NA,NA,-0.0571083815593106,NA,0.0783525924499373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083659788343629,1249,"18"
"926","Cettia cetti",NA,-0.406559407106722,NA,NA,NA,2.58498721582944,NA,NA,NA,NA,-0.0931375310979674,NA,-0.130134773338343,-0.109302333077303,NA,-0.169163351519971,NA,0.331741574809748,NA,NA,NA,NA,0.205738639718558,1449,"21"
"927","Cettia cetti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,"23"
"928","Cettia cetti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"24"
"929","Cettia cetti",-0.83260701432859,0.0775080247086692,0.564495284694764,1.05327813417023,0.875712454731884,0.38739695194641,-0.327226758845631,0.151556985740366,NA,NA,NA,NA,NA,NA,0.0681940606119335,0.0728958152519985,0.128315645508663,0.0445576481501023,NA,0.0368842771267501,NA,-0.0322804949754161,0.270439389062433,16799,"europe"
"930","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559,"1"
"931","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,"2"
"932","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,"3"
"933","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,"4"
"934","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"5"
"935","Charadrius dubius",NA,-0.415689548902408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243631913751243,NA,NA,0.315580539581327,NA,NA,NA,NA,0.0886415288819387,1775,"6"
"936","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"7"
"937","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"8"
"938","Charadrius dubius",-1.86170337964416,NA,-0.943692771483138,NA,-1.27015159604104,NA,-2.26823544184056,-0.281613769654889,NA,NA,NA,NA,NA,-0.490084954915705,NA,NA,NA,NA,NA,NA,NA,NA,0.133734047746202,1083,"9"
"939","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,"10"
"940","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"11"
"941","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519,"12"
"942","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,"13"
"943","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,"14"
"944","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"15"
"945","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,"16"
"946","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,"17"
"947","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,"18"
"948","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,"19"
"949","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,"21"
"950","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,"22"
"951","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,"23"
"952","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,"24"
"953","Charadrius dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,"25"
"954","Charadrius dubius",-0.83868492810647,NA,0.414319152235235,0.316798080716644,0.482992035232847,NA,-0.33481215339098,0.17600783503034,0.209617705908653,-0.0473682159741526,-0.125308538693338,NA,NA,NA,0.262826492688429,0.175407887251439,0.19275872359339,NA,NA,-0.0976736058225383,NA,NA,0.127529539780005,11638,"europe"
"955","Charadrius hiaticula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363387988395529,805,"1"
"956","Charadrius hiaticula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,"2"
"957","Charadrius hiaticula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,"3"
"958","Charadrius hiaticula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"5"
"959","Charadrius hiaticula",NA,NA,NA,NA,NA,NA,-4.25287005045155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6967973885581,NA,NA,0.0140220838400384,928,"6"
"960","Charadrius hiaticula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,"9"
"961","Charadrius hiaticula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,"11"
"962","Charadrius hiaticula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,"13"
"963","Charadrius hiaticula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"14"
"964","Charadrius hiaticula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,"15"
"965","Charadrius hiaticula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,"17"
"966","Charadrius hiaticula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"22"
"967","Charadrius hiaticula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,"23"
"968","Charadrius hiaticula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,"25"
"969","Charadrius hiaticula",-2.1320252093046,NA,NA,NA,NA,-0.716690508186446,-0.447905477486028,NA,-0.618537160557534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169894799410214,3627,"europe"
"970","Chloris chloris",NA,-0.687665078537847,0.599870042271396,NA,0.987738500597759,1.19084403047922,NA,0.0926670764699397,NA,NA,-0.0523665329873215,NA,-0.0553608087372572,NA,0.0794771315831169,0.071077868588431,NA,NA,-0.376151019870493,-0.0421864591061618,NA,NA,0.156702218328761,17113,"1"
"971","Chloris chloris",NA,NA,0.477134196085919,NA,NA,NA,-2.01453874583088,0.332778337396581,NA,0.0849932874360487,0.0957260608852287,NA,NA,NA,NA,NA,NA,-0.150086926831057,NA,NA,NA,0.187832303728338,0.339648222783801,1514,"2"
"972","Chloris chloris",-14.0978212385415,-0.373898902010724,0.37445903992094,-1.26740531108967,NA,NA,NA,0.177502650138727,-0.431245163809253,0.0393165613221868,NA,NA,0.075300142691482,NA,0.108592109242943,0.139106097168526,0.137308143360933,NA,0.133066247519078,0.135940442081986,NA,NA,0.196628653195633,3588,"3"
"973","Chloris chloris",NA,NA,0.391772417680053,NA,NA,0.59021149670291,0.957819800136448,0.246056082861941,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0393478651169682,NA,-0.0698159097315678,NA,NA,0.255645201877394,2158,"4"
"974","Chloris chloris",NA,-0.167564837314081,0.541396280127771,NA,0.770465577173369,NA,-0.329205178415273,0.164401664473144,-0.305742730999775,-0.075697449662293,NA,NA,NA,NA,0.0885065469892998,0.115091154505226,0.0918387189860575,NA,0.0348958010652769,NA,NA,NA,0.260969030636603,12057,"5"
"975","Chloris chloris",-1.21847286157626,-0.081714172212945,0.451371064641874,NA,0.732693955223095,0.649090398501071,-0.39282444743722,0.0887489348959765,NA,0.0130360070314525,0.0451442770105881,0.0244223274852282,NA,0.0239343976739951,NA,NA,0.020931593145697,-0.0470152952929828,0.544394397320154,0.114548178677689,NA,-0.0313229121735096,0.10730405452842,30421,"6"
"976","Chloris chloris",NA,NA,0.327368342431578,NA,NA,NA,-1.0109458835781,0.20850434066872,NA,-0.0238761114377449,NA,NA,NA,NA,0.0629242893987573,0.105167631092225,0.0741015722334132,NA,NA,-0.0574101220270261,0.0242857653403629,0.032610980046556,0.170021878548457,7163,"7"
"977","Chloris chloris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"8"
"978","Chloris chloris",0.618753089729836,-0.286848845939502,0.750292018570224,NA,1.53817706560107,NA,NA,NA,NA,NA,NA,NA,NA,-0.0545505013163232,0.0511489025795845,0.118611862534297,0.117698855286122,-0.0780396309973438,0.103444961766317,-0.104664047999702,-0.031590990372743,NA,0.321758996179711,6937,"9"
"979","Chloris chloris",NA,NA,0.815988421875904,NA,0.718053790162824,NA,NA,NA,NA,NA,0.136318596191785,-0.106583944249969,-0.115830452962541,NA,NA,NA,NA,NA,0.43876984751837,NA,NA,NA,0.392593939934834,2206,"10"
"980","Chloris chloris",NA,-0.133127915787587,0.598767290916753,NA,1.4979800785803,NA,NA,NA,NA,NA,NA,NA,NA,0.0762299014800573,NA,NA,NA,NA,NA,NA,NA,NA,0.254599967998031,5847,"11"
"981","Chloris chloris",NA,-0.1273896207787,NA,NA,NA,0.737885381266125,0.259704778910112,0.17289927057302,NA,-0.0375371331881513,-0.0303855550254584,NA,NA,-0.0387364918884079,-0.0470824289413347,NA,NA,NA,NA,NA,NA,NA,0.129581473810268,6454,"12"
"982","Chloris chloris",NA,-0.201307777005976,0.654445442167501,NA,NA,NA,-0.838899795394827,0.351570819500136,NA,NA,0.030210582599109,NA,NA,NA,0.117294157506578,NA,NA,NA,NA,NA,NA,0.080625085734771,0.183743677750925,2668,"13"
"983","Chloris chloris",NA,NA,1.8728114952766,NA,1.10916338098419,0.687788281362862,NA,NA,NA,NA,NA,NA,0.314518597414133,NA,NA,NA,0.188409065448543,NA,NA,NA,NA,-0.234280351473411,0.119084646759792,1765,"14"
"984","Chloris chloris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,"15"
"985","Chloris chloris",2.57817030312946,NA,NA,NA,NA,-1.69041736820153,NA,0.232373050620523,-0.457995835905641,NA,NA,0.0450122672611753,NA,NA,NA,0.070214688716548,0.0915281710114627,NA,-0.211408926197434,-0.155836551585343,NA,NA,0.217911494403291,3127,"16"
"986","Chloris chloris",7.29667700436476,NA,NA,NA,NA,11.0713792526182,NA,NA,NA,-0.0906663074651915,NA,-0.0899757935481339,NA,NA,NA,NA,-0.101480444558829,NA,-0.242877629005051,NA,NA,-0.138770043083308,0.123181044398305,1950,"17"
"987","Chloris chloris",NA,-0.165876734149292,NA,NA,0.639888918360759,0.301745400205525,NA,0.227335361366097,0.311988606640337,NA,NA,0.0466257960532345,NA,0.0400009811803572,NA,-0.0686599334744619,NA,0.0356145844608819,-0.0971183253683894,0.0667784557561024,NA,-0.0355939427979712,0.210454222666115,7677,"18"
"988","Chloris chloris",0.759083925070176,-0.177167008308668,0.359330850763508,NA,0.381797564876321,0.53874275954124,NA,0.255250303791513,-0.411862073035241,NA,NA,NA,NA,NA,0.153129192628609,0.163499261882605,0.158398311101312,NA,-0.0761056107037218,0.0301060218415785,NA,0.0311049831814325,0.2189509726767,5603,"19"
"989","Chloris chloris",NA,-0.321974507909875,0.462835102752075,NA,NA,1.40799007590365,NA,0.181634721864175,-0.248946869336415,-0.0339966165707615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192378674871877,2552,"21"
"990","Chloris chloris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,"22"
"991","Chloris chloris",1.71917092283563,-0.299036978866301,0.364603811027024,NA,0.438544306471138,NA,NA,0.266947744842355,NA,-0.0229991213695691,0.0497339670819123,0.034029522884031,0.0585679347549696,NA,NA,NA,NA,NA,0.165386673902104,NA,-0.0403428497959474,NA,0.232962591593731,8614,"23"
"992","Chloris chloris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"24"
"993","Chloris chloris",2.81430414538424,-0.29511371436332,0.776153144293976,NA,1.16510744076893,1.02589240137455,NA,0.342432218390676,NA,NA,NA,0.195453029484751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16262444431722,4032,"25"
